CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1365,709,Spain,Female,42,1,196679.1949936489,2,1,1,188413.57755459374,0
1366,642,Spain,Female,25,10,0.0,1,0,1,161256.02658263396,0
1367,648,Germany,Female,36,0,87667.11226034949,1,0,1,58297.2392679584,1
1368,603,France,Female,33,5,175118.08447256323,1,1,0,120198.98661278009,1
1369,627,France,Female,35,4,71939.31072590098,1,1,1,81528.5219236206,0
1370,605,France,Male,26,1,232708.5411917517,2,0,1,135476.3797738832,0
1371,641,Germany,Female,51,2,171496.5664396956,2,0,0,198811.9002084693,0
1372,735,Spain,Female,56,8,202642.4451130168,1,1,1,18691.815457292578,1
1373,581,Germany,Male,49,2,21844.970367799557,1,1,0,190979.49121308868,1
1374,569,Spain,Male,52,6,153641.4323777499,1,1,0,23754.353107293544,0
1375,723,France,Male,36,0,0.0,3,1,1,97545.28080974781,0
1376,639,France,Female,33,6,80319.25765876769,2,1,0,101600.74811275286,0
1377,616,France,Male,32,8,72983.19641375633,2,1,1,61057.646373963624,0
1378,701,France,Female,46,10,149205.95255607273,1,0,0,117672.86435134042,0
1379,619,France,Male,42,7,0.0,1,1,1,168453.1878043391,0
1380,741,Spain,Female,39,6,0.0,1,0,1,65852.81443014191,0
1381,683,France,Female,52,9,0.0,4,1,1,23376.93815390615,0
1382,625,Spain,Female,44,7,50910.28694719087,2,1,1,130133.90312183986,0
1383,757,France,Female,31,3,43687.05553266413,2,0,1,152831.57453816783,0
1384,619,Spain,Male,33,1,159548.67714272428,2,0,1,191359.3718612533,0
1385,687,Germany,Male,46,10,0.0,2,0,1,40309.68290024276,0
1386,664,Spain,Female,50,8,115811.25595236737,1,1,1,181258.374502913,0
1387,715,France,Male,45,2,0.0,1,0,1,101603.46066593136,0
1388,728,Germany,Female,58,10,165600.7168366057,2,1,0,54794.06503456789,0
1389,651,Spain,Male,56,3,122828.74385595253,1,1,1,192922.2093372912,0
1390,612,France,Male,44,6,241230.0788891074,1,1,1,55301.561401901374,0
1391,672,France,Female,31,1,94571.86218555168,2,1,1,149354.39528982705,0
1392,616,France,Female,26,7,187668.24166308044,2,1,0,159128.4878967846,0
1393,750,Spain,Male,36,9,0.0,2,1,1,91798.61996054325,0
1394,656,Germany,Female,47,7,0.0,1,0,1,141097.12049811956,0
1395,631,Germany,Male,58,4,0.0,1,0,1,118770.6442555577,0
1396,659,France,Male,44,8,88986.22745505572,2,1,1,46486.22296229236,0
1397,582,France,Male,51,7,123227.32693903099,2,1,0,154378.6976015723,1
1398,601,Spain,Female,37,0,77026.87309563812,3,0,1,186323.06751892253,0
1399,710,France,Female,46,8,11440.187601755679,2,1,1,102841.23039663663,0
1400,617,Germany,Male,48,4,0.0,2,1,0,198918.94827268404,0
1401,597,Spain,Female,20,8,178015.40139836815,1,1,1,91313.40957162353,0
1402,676,France,Female,35,8,195031.1258764905,1,1,0,101149.94937757113,0
1403,709,Germany,Male,49,9,77248.68811334079,1,1,0,138040.5276549906,0
1404,685,France,Female,42,9,107930.31971633727,2,1,1,45296.32740262532,0
1405,699,Germany,Female,28,2,18967.75843326666,1,1,1,181369.7418899692,0
1406,612,France,Male,18,7,66895.09626344334,2,1,0,162241.83145649877,1
1407,578,Germany,Female,36,6,0.0,2,1,0,175759.2844144381,0
1408,725,France,Male,39,6,155436.70486361373,1,1,0,125816.13010577661,1
1409,633,France,Female,31,9,59384.925269049134,2,0,1,177912.11262410367,0
1410,637,Germany,Female,41,1,71786.07882938371,2,0,1,139194.77258283048,1
1411,716,France,Male,45,1,206032.48551749444,2,1,0,107196.57095929432,0
1412,677,Germany,Male,46,1,60180.2087067762,2,1,0,187040.252757096,1
1413,672,France,Female,18,10,90197.8542033115,1,0,0,93546.75607608525,1
1414,758,Germany,Male,26,1,169446.08599711463,1,0,1,105108.27254345604,1
1415,617,France,Male,36,3,144666.97256993887,1,0,0,42213.30885708243,1
1416,696,Germany,Female,45,6,0.0,2,1,1,190055.2118732025,0
1417,652,France,Male,44,1,0.0,2,1,1,52000.03360783808,0
1418,663,France,Female,44,4,62730.511051612404,2,1,0,48269.025596416664,1
1419,726,France,Female,36,6,187940.77380711996,1,1,0,29226.974803922447,0
1420,675,Germany,Male,36,8,48175.321748364004,2,1,0,96138.29571887408,0
1421,676,France,Female,32,7,157776.12003571485,3,1,1,61986.76447683574,0
1422,703,Spain,Male,47,8,218949.65521871517,2,1,1,150748.39010097415,0
1423,631,Spain,Female,30,6,119896.42851475309,1,1,1,68429.10783877014,0
1424,608,France,Male,48,2,0.0,2,1,0,146946.34972763492,1
1425,597,Germany,Male,42,0,206894.40471975718,1,1,0,47232.605727495036,1
1426,551,France,Female,39,9,42646.341970624664,1,1,0,53693.51024601581,0
1427,752,France,Male,33,6,0.0,1,1,0,163173.090483886,0
1428,594,Germany,Male,26,10,230761.8457572823,1,1,1,80507.77486570514,0
1429,638,Germany,Male,33,5,0.0,2,1,1,31237.055364891636,0
1430,636,Germany,Female,36,1,54669.33868690145,1,1,1,192666.72296679753,1
1431,665,France,Female,18,0,0.0,2,1,1,43704.50972428617,0
1432,690,France,Male,38,9,72336.4793120195,1,1,1,38537.45254577191,0
1433,693,France,Male,49,3,34843.184564003815,1,1,1,78092.59203680776,0
1434,620,Germany,Female,45,3,133214.57718041138,1,1,1,28170.416153951464,0
1435,641,Germany,Female,35,5,26729.1238496163,1,0,1,39567.11143072208,0
1436,664,Germany,Female,40,10,63617.10991269435,1,0,0,170824.4735316404,0
1437,637,France,Male,34,4,115578.50653893144,2,1,0,42586.30258483704,1
1438,730,France,Female,41,8,0.0,3,1,0,31171.094595882292,0
1439,674,France,Male,55,7,0.0,1,1,1,177191.9320074398,0
1440,686,France,Female,49,8,179347.59106017437,1,1,1,94321.33654136265,0
1441,683,France,Male,45,9,21334.873519712208,1,1,0,39860.958868361224,1
1442,708,Spain,Female,35,6,29349.02852218798,2,1,1,120488.31179585871,0
1443,659,Spain,Male,47,8,0.0,2,1,0,17886.109576424577,1
1444,585,Germany,Female,23,2,0.0,2,1,1,91202.68537961536,0
1445,669,France,Female,37,8,20043.506771904234,1,0,0,122159.62701131526,1
1446,617,France,Male,45,1,189059.5040395183,1,1,1,191852.80574964866,0
1447,623,Spain,Female,47,8,0.0,1,1,1,72028.30511910061,0
1448,679,France,Female,46,5,235410.9983895901,2,1,1,155359.70834192442,0
1449,711,Spain,Female,42,3,126736.90122330675,1,1,1,35212.96464197457,1
1450,651,France,Female,38,10,117118.1805861284,2,1,1,92380.64650645999,0
1451,665,France,Male,45,1,0.0,2,1,0,52395.59867728907,0
1452,735,Spain,Male,30,9,181156.95613431788,2,0,0,103568.8888165111,0
1453,662,France,Female,31,2,155754.1698275543,1,1,0,89274.0531845169,0
1454,780,Germany,Male,40,4,234435.2095000888,2,0,1,196159.15949238354,0
1455,678,Germany,Male,41,8,111342.22263689848,1,1,0,184324.61960492248,0
1456,561,France,Male,21,6,204047.60218534875,4,1,0,120619.12093654711,0
1457,687,France,Male,44,10,101222.30697899645,1,1,1,43536.85780387278,0
1458,669,Germany,Male,47,10,211202.96183106516,1,1,1,115821.82837015834,0
1459,714,Germany,Female,39,2,72273.91095183247,1,0,1,160495.63288151674,0
1460,683,France,Male,63,3,0.0,2,0,0,17225.151275688313,0
1461,643,Spain,Female,33,10,172688.68816418896,1,1,1,92465.57624441643,0
1462,588,France,Male,36,1,61051.19078843113,1,1,1,18102.913817596374,0
1463,639,France,Female,36,7,64997.004886102906,1,0,0,56352.00813410553,1
1464,607,France,Female,39,5,83262.98296417954,1,0,1,27501.78532417645,0
1465,620,France,Female,36,2,0.0,2,1,0,192509.87362276565,0
1466,679,France,Male,25,4,223453.14218157565,1,1,1,42077.44402826749,0
1467,733,Spain,Male,34,4,171896.2362704768,2,0,0,38519.73764388787,0
1468,669,France,Female,39,0,208675.41864259006,2,1,1,194690.44362948224,0
1469,590,France,Female,52,4,140454.54152667272,2,1,1,108033.78515758394,0
1470,672,France,Male,62,5,26541.573122834867,1,1,0,154017.155966864,0
1471,709,Germany,Male,53,9,34111.89076204016,1,1,0,72189.78372221167,0
1472,619,Spain,Female,32,9,0.0,2,1,0,111243.53412762254,0
1473,643,France,Male,33,10,88672.2324741063,2,1,1,11302.205294767393,0
1474,650,France,Male,38,10,0.0,1,0,0,87675.50956170904,0
1475,610,France,Male,57,10,121901.66255262899,2,0,1,115467.05942435125,0
1476,682,France,Male,38,1,0.0,2,0,0,107737.93106483351,1
1477,643,France,Male,26,2,0.0,1,1,1,87105.74057118362,0
1478,670,France,Male,34,9,0.0,2,1,0,159702.45611144486,0
1479,605,France,Female,47,4,187245.5791771345,1,1,1,105311.7570642045,0
1480,628,Germany,Female,46,2,0.0,1,1,0,130862.89949272851,0
1481,686,France,Female,37,4,0.0,1,1,1,45078.0150104651,0
1482,631,Spain,Female,46,4,80855.19456919236,1,1,1,173685.01831811355,0
1483,736,Spain,Female,18,7,164734.14072181485,1,1,1,78938.87455902997,0
1484,630,Germany,Female,41,9,215314.80163847524,2,0,0,101599.69033202788,1
1485,661,France,Male,48,8,149085.86413933864,2,1,0,76917.00816668282,0
1486,696,France,Male,31,7,199480.52226769424,2,1,1,179462.3634413593,0
1487,579,France,Female,31,2,109468.52460157895,2,0,1,181140.62792282423,0
1488,561,Germany,Female,21,0,151717.92295715312,1,0,0,52614.02547594618,0
1489,573,France,Female,55,2,23359.934273038787,1,0,0,153015.7655948434,0
1490,713,Spain,Male,32,0,246584.22539795522,2,1,0,29547.873684557857,1
1491,622,Spain,Male,42,10,0.0,2,0,1,15671.567128481674,0
1492,777,France,Male,46,8,218514.17719154787,1,1,1,168950.98156504025,0
1493,621,Germany,Male,55,2,176630.62675430707,4,1,1,34923.84764878955,1
1494,659,France,Female,38,7,0.0,1,1,0,39408.71639358843,0
1495,727,France,Female,34,5,0.0,2,1,0,125251.76926586061,0
1496,750,France,Female,41,2,0.0,2,1,1,165186.01814335494,0
1497,753,France,Female,52,8,105119.35689666955,1,1,0,46024.17480779802,0
1498,710,Spain,Male,38,7,73327.57024958078,1,1,0,31696.524595336916,0
1499,701,France,Male,30,2,144801.51012134666,3,1,1,24691.24564516208,0
1500,679,France,Female,24,6,0.0,1,1,0,14720.818201236107,0
1501,688,Germany,Male,27,4,0.0,1,1,1,32131.03847303367,0
1502,622,Germany,Male,48,1,126110.37593308327,1,0,0,189111.46281804668,1
1503,609,France,Male,36,7,0.0,2,1,0,28103.677391047753,0
1504,649,Spain,Male,33,0,214821.5846821943,2,0,0,123536.20507427293,0
1505,641,Germany,Female,32,3,56933.68262938937,2,0,1,184983.61389404564,0
1506,627,France,Male,40,10,89063.89133571683,2,0,1,129285.82674747267,0
1507,684,France,Female,37,10,114835.74077695333,2,0,1,16221.693359436045,0
1508,697,France,Male,37,3,240894.02752663317,1,1,0,123318.62337103285,1
1509,654,Spain,Male,53,9,97680.06725139647,2,1,0,181582.40829970947,0
1510,723,Germany,Female,55,4,101463.96390223109,1,1,0,71286.21666522406,1
1511,592,Spain,Female,23,3,166833.4055102947,1,0,1,69589.30661846044,0
1512,640,France,Male,43,0,110607.93037358782,2,1,0,57284.08185315334,1
1513,614,France,Male,32,6,238293.69895350526,1,0,1,106053.47151979321,0
1514,556,France,Female,37,9,224672.50251410654,2,1,1,55209.140760775656,0
1515,645,France,Male,43,10,133218.1066661615,1,1,0,147519.86656581564,0
1516,643,Germany,Male,37,1,164746.05614748396,2,0,1,132523.7320097263,0
1517,725,Spain,Female,42,9,0.0,1,1,0,86146.98692022225,0
1518,681,France,Male,46,2,0.0,1,1,0,147285.46098091156,0
1519,598,France,Male,42,4,179728.20950776772,1,1,0,28714.298223545928,1
1520,742,France,Male,33,7,0.0,1,1,1,152410.3966429789,0
1521,711,France,Male,33,9,0.0,1,1,0,124552.55450090345,0
1522,679,France,Male,25,7,0.0,2,1,0,129715.74638046122,1
1523,638,France,Female,31,1,112409.17619323064,2,1,0,22286.10304227205,0
1524,602,France,Male,59,8,166889.46515241056,1,1,0,127445.65222837278,0
1525,631,France,Female,32,5,0.0,1,1,1,103883.18452684359,0
1526,704,France,Female,28,8,0.0,1,1,0,102313.87544021933,0
1527,744,France,Male,43,3,206142.1146433312,1,1,1,71152.14596032124,0
1528,727,Germany,Female,38,2,103018.2400961716,2,1,1,11446.637834650988,0
1529,625,France,Male,38,4,0.0,1,1,1,90301.10600877013,0
1530,594,Spain,Female,54,4,0.0,2,1,0,86174.08260289032,0
1531,657,France,Female,45,3,109966.15572149429,1,1,0,90333.02739054096,0
1532,561,France,Female,34,6,232633.05233276478,2,0,1,126278.86125020823,0
1533,666,France,Male,35,7,145948.4199282489,2,1,0,66982.18070942897,0
1534,642,France,Female,34,4,226463.55018230356,1,1,1,61182.8553545046,0
1535,626,Spain,Female,48,8,226484.63187749038,2,1,0,104578.44309992324,1
1536,570,France,Female,36,6,0.0,2,1,1,122540.35843719558,0
1537,675,Spain,Male,22,6,0.0,2,1,0,117792.40106477319,0
1538,623,Spain,Male,39,7,10787.470962472154,1,1,0,177511.92948500148,0
1539,591,Germany,Female,24,3,234163.57397958325,2,0,1,156137.37108551592,0
1540,506,Germany,Female,61,9,42990.26538049033,2,0,0,19916.080311251822,0
1541,648,Germany,Female,30,5,19582.30026667613,1,0,0,117060.3288781388,1
1542,738,France,Female,38,4,23293.248298732677,1,0,0,89384.6998030766,0
1543,733,Germany,Male,42,0,93739.88684234406,1,1,0,78599.74574929793,1
1544,627,France,Male,37,8,0.0,1,1,0,192000.2221636386,0
1545,619,France,Male,37,1,0.0,4,0,0,96791.19868032997,0
1546,673,France,Female,44,5,16133.028315851076,1,1,0,146692.6300440791,0
1547,600,Germany,Male,55,7,0.0,2,1,0,193746.52429179646,1
1548,665,Spain,Female,47,2,0.0,1,0,0,38690.0258214581,0
1549,688,France,Female,54,4,191643.82372039524,1,1,1,20377.089808301047,0
1550,711,Spain,Female,29,6,77107.0956221052,3,1,0,69587.84359493434,1
1551,644,France,Male,43,3,0.0,1,0,0,18444.410415988,0
1552,639,France,Female,41,4,71425.3498423903,2,0,1,32185.276138162386,0
1553,606,France,Male,43,0,0.0,2,1,1,198424.8662789594,0
1554,608,France,Female,53,3,0.0,2,1,0,192433.9919058756,0
1555,638,France,Male,37,6,123166.11650849917,2,1,1,141345.60520219032,0
1556,668,Germany,Female,35,9,90854.6956429739,2,1,1,153067.5299248181,0
1557,695,Spain,Male,45,6,0.0,2,1,0,36693.49475217485,0
1558,609,France,Female,22,9,99021.67843815428,1,1,1,123094.75943132497,0
1559,724,France,Male,37,9,0.0,2,1,0,39338.421437550904,0
1560,636,Spain,Female,38,3,65919.27713270861,3,1,1,81893.36965941846,0
1561,648,Germany,Female,30,5,206334.77446534208,2,1,0,75615.55482406447,0
1562,612,France,Female,50,4,179970.60102116488,1,0,0,126652.48762579715,0
1563,528,France,Male,29,0,0.0,2,1,1,25141.690667470375,0
1564,694,Spain,Female,38,7,248362.29235011712,2,1,0,29657.793285123473,0
1565,686,Germany,Female,42,6,191545.44895205766,1,1,0,125887.06560028659,1
1566,635,France,Female,53,4,173787.9007241899,2,1,1,130862.35481852901,0
1567,653,France,Male,39,9,0.0,2,0,0,74577.66079620055,1
1568,675,Spain,Female,49,9,143248.7413394295,2,0,1,37905.51428000227,0
1569,571,France,Female,47,6,70785.01496019284,1,1,0,178355.18400040633,1
1570,623,Spain,Male,41,9,0.0,1,1,1,20060.27159042315,0
1571,689,France,Female,29,2,210645.19802703348,2,1,0,146301.34834489535,0
1572,587,Spain,Male,25,7,225156.2784834812,2,0,1,36608.49644439301,0
1573,664,France,Female,41,4,48992.95278741757,1,1,0,131101.04260111984,0
1574,582,France,Male,34,1,198893.4630029759,1,0,1,136094.6109164909,0
1575,673,Spain,Male,49,1,187876.6415885581,1,1,0,162809.33103672037,0
1576,648,France,Male,47,3,0.0,1,0,0,85054.76563138311,1
1577,569,Germany,Female,38,6,0.0,3,1,0,14141.32896422829,0
1578,708,France,Female,28,9,111461.90100018481,2,1,0,164099.3833341086,0
1579,613,France,Male,45,3,192391.42199325963,2,1,0,94372.92368192144,1
1580,609,France,Female,29,8,211038.61738625332,2,1,1,170947.06572354032,0
1581,660,Germany,Female,32,1,0.0,2,1,0,157437.14043557996,0
1582,707,France,Male,30,5,0.0,1,1,0,104678.29603420632,0
1583,599,France,Male,38,3,192819.63926293247,2,1,1,199885.88770859898,0
1584,653,France,Male,51,5,198685.74257563803,1,1,1,97794.26463680377,0
1585,671,Germany,Male,39,9,45518.44586329814,2,1,1,142335.87780892226,0
1586,684,Germany,Female,35,8,136121.2343561906,1,1,1,137262.7257853413,0
1587,658,France,Female,24,9,215814.0895270487,1,1,0,108432.67585637968,0
1588,631,France,Female,45,8,0.0,1,0,1,121216.55491080502,0
1589,608,Spain,Female,32,8,112028.05573883132,2,1,0,161735.66473782633,1
1590,654,France,Female,41,8,203046.04272071976,1,1,1,118606.52088093563,0
1591,596,Spain,Female,36,2,31436.68508410295,1,1,1,95528.1780040258,0
1592,503,Spain,Male,48,10,216278.38957335477,2,1,1,135795.67017847946,1
1593,671,Spain,Female,38,8,0.0,2,1,1,16746.716720626802,0
1594,695,France,Female,39,2,10348.075981870517,1,1,1,30746.836250831766,0
1595,531,Spain,Female,44,9,66198.19481352597,1,0,1,33831.01220394902,0
1596,599,Spain,Male,61,2,0.0,1,1,0,90895.85607412888,0
1597,680,Germany,Male,48,4,32172.37767909859,2,1,0,175637.29557170125,0
1598,752,France,Female,39,5,176280.57619422194,2,1,1,132225.97357569617,0
1599,651,France,Male,40,8,61354.32055337555,1,1,0,194797.51097143182,0
1600,613,France,Male,34,0,234338.16711447577,2,1,1,17588.784183635005,0
1601,640,Germany,Female,30,7,133946.69118191296,1,0,1,147181.33852311908,0
1602,718,Germany,Female,34,3,120423.58190918044,1,1,0,69698.29590414726,1
1603,617,France,Female,32,9,0.0,3,1,1,14424.232918095906,0
1604,610,France,Male,46,6,0.0,1,0,1,166926.07108751958,0
1605,625,France,Male,29,5,0.0,2,0,1,40911.77325157761,0
1606,602,Germany,Female,53,5,40864.08549404604,2,1,0,50674.232854856054,1
1607,656,Spain,Male,47,6,221241.32335378157,1,0,1,74688.51314359973,0
1608,731,France,Male,40,3,112814.88374215808,1,0,1,159787.85220356524,0
1609,666,France,Male,40,5,27761.098167880595,2,1,1,128672.21004255516,0
1610,637,France,Female,34,2,137047.83699946266,2,1,1,60323.61581092789,0
1611,635,Germany,Female,42,4,165363.2460293688,1,1,1,42012.97428182402,0
1612,571,Germany,Female,50,1,76139.79139786205,1,1,0,30814.16503035435,1
1613,694,Spain,Female,32,2,202081.69784172214,1,1,1,38465.14886425449,0
1614,646,France,Female,24,8,170746.2030489673,2,1,1,174947.57908479887,0
1615,640,Spain,Male,47,5,166081.880623464,1,1,1,185309.84089837698,1
1616,809,France,Male,43,2,110997.9886882706,1,1,1,193911.98344505855,0
1617,664,Germany,Male,28,1,0.0,4,1,1,168599.05805086144,0
1618,612,France,Male,32,4,75805.40030781944,1,1,1,178604.16175443647,0
1619,628,Spain,Male,31,9,148649.32024370861,1,1,0,165059.66508805085,0
1620,707,Germany,Male,32,4,0.0,2,1,0,192030.5961187457,0
1621,655,Germany,Female,36,0,0.0,2,1,1,170673.67889342832,0
1622,578,Spain,Female,37,2,21469.956128829144,1,1,0,97780.50950740784,0
1623,695,France,Male,33,6,21014.528290011818,1,1,0,71418.319728011,1
1624,616,France,Female,32,8,204606.63268450994,1,0,1,121000.25888179759,0
1625,743,Spain,Male,37,4,0.0,1,1,1,125554.83228345463,0
1626,704,France,Male,41,3,91883.21310408537,2,1,1,119233.7623934916,0
1627,627,France,Female,36,2,0.0,2,1,1,144278.00511698358,0
1628,714,France,Female,51,9,0.0,2,1,0,142805.5499910454,0
1629,653,Germany,Male,45,8,58288.323242657585,2,1,0,26566.9139457267,1
1630,692,France,Female,24,6,54503.49793713557,2,1,1,64249.26583201142,0
1631,674,France,Male,45,6,239956.17946237157,2,1,1,179073.43560889873,0
1632,607,France,Male,46,7,151519.43353229665,2,1,1,122106.66026702656,0
1633,617,France,Male,35,9,0.0,1,1,0,72419.69265636652,1
1634,701,Spain,Male,25,0,0.0,2,1,1,171587.1434207845,0
1635,633,Spain,Male,40,10,0.0,1,1,1,57318.0342726531,0
1636,629,Germany,Female,39,3,67999.07448989953,1,1,0,87747.97423148384,1
1637,602,France,Male,28,4,59616.47335397772,2,1,0,62488.40661769293,0
1638,671,Spain,Female,25,4,105246.22388075721,1,0,1,175556.48551926395,0
1639,753,Germany,Male,39,0,216375.00646237112,2,1,0,148374.85049208193,0
1640,596,France,Female,37,2,24747.499850622142,2,1,0,97442.8724834752,0
1641,651,Spain,Male,35,1,62446.240181143155,2,1,0,187137.1581697109,0
1642,720,Spain,Female,39,6,224356.43652462194,2,1,0,186214.50830323005,0
1643,646,Germany,Male,28,4,39216.296552620115,1,0,0,145189.75497086463,0
1644,672,Germany,Male,35,2,0.0,1,0,0,179478.79031737754,0
1645,596,France,Female,45,10,61242.728349046025,2,1,0,146684.69306962416,0
1646,671,France,Female,36,7,155408.04340285322,1,0,1,129360.25483305936,0
1647,640,Germany,Female,23,0,0.0,2,0,0,89948.77340603643,0
1648,699,France,Female,35,0,34402.45514343805,1,1,1,61959.254799914044,0
1649,709,France,Female,29,5,149794.01621298553,1,1,1,21448.89814991544,0
1650,779,Spain,Female,42,0,0.0,1,0,0,162165.29458629218,0
1651,678,Spain,Male,43,3,0.0,2,0,0,33210.98535851899,0
1652,666,France,Male,23,5,162888.2581774503,1,0,1,87966.35572536326,0
1653,659,Spain,Male,47,0,130053.94742453098,1,0,0,54580.50070661222,0
1654,632,Spain,Female,28,8,0.0,1,0,0,96378.99682334576,0
1655,666,Germany,Female,55,3,162553.6263539103,1,1,1,69846.92683880968,0
1656,635,France,Female,39,8,175662.24681919385,1,1,0,167641.83078843518,0
1657,658,France,Male,27,8,167170.41731953243,1,1,1,195853.9266355662,0
1658,715,France,Female,28,5,150866.93557922842,2,1,1,188895.40739570867,0
1659,599,France,Male,43,6,47401.35635298841,1,1,0,128250.28456704198,0
1660,706,France,Female,36,0,60547.96923828682,1,0,0,196062.54402550953,0
1661,715,France,Female,39,4,0.0,3,0,1,86137.30506672512,0
1662,644,France,Female,56,2,230718.79770100053,1,1,1,109272.61435026274,0
1663,543,Spain,Male,33,9,0.0,2,1,0,58801.46810075738,0
1664,619,France,Female,40,9,142688.03668885079,1,0,0,180616.68110842883,0
1665,714,Germany,Male,54,5,70493.66285057124,1,0,0,44144.733015832455,1
1666,648,Germany,Female,42,3,36613.965578601084,1,1,0,125992.61993136226,1
1667,600,France,Female,23,8,225702.21423519394,2,1,0,161896.28255056197,0
1668,624,Spain,Female,45,6,224239.8437975001,2,1,0,123125.76189707927,0
1669,692,Germany,Female,28,3,0.0,1,1,1,24967.291395242977,0
1670,677,France,Male,54,10,201331.99986315906,2,0,1,126174.90696233741,0
1671,638,Spain,Female,31,5,117194.81663437904,1,0,1,155745.07120118345,0
1672,631,France,Male,69,1,87752.06387932962,1,1,1,45687.35018206057,0
1673,630,Germany,Female,54,2,0.0,2,1,0,150021.04263147802,0
1674,603,France,Female,32,10,157439.08985457534,2,0,0,176929.76453400796,0
1675,730,Spain,Female,40,6,197207.22582240097,1,1,1,197427.11399716896,0
1676,633,France,Male,47,10,0.0,1,1,1,87911.26011901328,0
1677,710,Germany,Female,47,3,86460.88478978955,2,0,1,14780.852689142215,0
1678,726,France,Male,44,9,86636.04410001657,3,1,0,89625.01008018896,0
1679,699,Germany,Male,52,6,89140.74214906372,1,1,0,135443.28963079187,1
1680,628,Spain,Female,38,8,130595.16943451331,2,1,0,179359.35720095312,0
1681,670,France,Male,36,4,77923.31273942736,1,1,0,188240.10054142316,0
1682,648,Germany,Female,36,0,0.0,2,0,0,182819.39953609344,1
1683,604,France,Male,48,4,98266.6223476998,2,1,1,135012.3567786269,0
1684,666,Spain,Male,43,5,186471.05152492272,2,1,0,139679.37809023244,0
1685,591,France,Male,42,10,154840.190962012,2,0,1,10452.92336079123,0
1686,709,Spain,Male,47,1,166871.0637561557,1,1,1,79108.93624770493,0
1687,626,Spain,Female,19,7,60540.13457983467,1,0,1,182302.68486212054,0
1688,660,France,Male,43,1,0.0,2,0,1,141027.35620070543,0
1689,664,France,Female,42,8,15079.707426897829,1,1,0,98904.94270418702,1
1690,637,France,Male,56,1,36009.929750360774,1,0,1,29807.958827851628,0
1691,679,Spain,Female,24,2,0.0,3,1,1,56800.166527514324,0
1692,626,France,Female,55,7,0.0,1,1,0,115435.27838532392,0
1693,693,Germany,Male,40,10,154631.7760851286,1,0,1,180525.28758433022,0
1694,582,Spain,Male,44,5,249551.22782171806,1,1,0,28204.346052672645,1
1695,656,France,Female,56,0,34195.65137569324,2,1,0,39213.534431342414,0
1696,746,Germany,Male,45,3,207095.2510406236,1,1,1,134450.96451013576,1
1697,599,France,Male,44,4,38515.89934363532,1,1,1,65888.4489844426,0
1698,616,France,Male,42,10,170779.36451114467,2,1,0,42243.720387205874,1
1699,675,Spain,Male,35,2,164357.8247341641,2,0,1,43902.83336656533,0
1700,658,France,Male,39,0,226652.06435468784,2,0,0,103596.51295834908,1
1701,667,France,Male,32,2,37346.94728332297,2,1,1,120911.40864801024,0
1702,674,Spain,Male,39,8,85706.67185965547,1,0,1,181826.3986793764,0
1703,681,France,Male,18,1,31787.142485124572,2,1,1,110665.26589899625,0
1704,705,Spain,Male,44,0,107771.99819306412,1,1,1,141341.98048394232,0
1705,670,Spain,Female,38,6,0.0,1,0,1,44330.331012677045,0
1706,637,France,Male,36,6,0.0,1,0,1,145557.4545129664,0
1707,683,France,Male,42,4,0.0,1,0,0,133251.7818976764,1
1708,744,Germany,Male,25,1,137926.6011670485,1,1,0,51074.59188384474,0
1709,643,France,Male,59,0,222036.5781605255,1,1,0,137181.71836052777,0
1710,601,France,Male,38,4,117866.03157791881,2,0,1,50183.4884216609,0
1711,705,Germany,Female,38,9,45924.56010415318,1,0,1,122779.77727278972,0
1712,643,France,Female,30,3,211020.45354898702,2,1,1,137081.4438750262,0
1713,541,Spain,Male,40,8,77113.19873241444,2,0,1,141736.60346400284,0
1714,692,France,Female,53,4,0.0,2,1,1,182760.65262013656,0
1715,623,France,Male,50,10,40249.12736050993,1,1,1,190089.09744946868,1
1716,645,France,Male,48,9,156174.13988659557,2,1,0,163937.61095625872,1
1717,666,Spain,Female,45,1,155699.6713410814,2,1,0,176962.14150472617,1
1718,659,Germany,Female,36,3,72443.96105968827,3,1,0,13672.487790625042,1
1719,685,Spain,Female,25,8,0.0,1,1,1,78906.94065876394,0
1720,628,France,Female,37,7,195673.63729588824,1,0,0,17547.22075327886,1
1721,675,France,Female,37,2,230920.63027206837,1,1,1,52720.61789819414,0
1722,637,France,Male,50,7,150384.99968277686,1,1,0,82527.62132820125,1
1723,686,France,Male,43,1,197061.6073954175,2,0,0,174839.34692245256,0
1724,680,Germany,Male,56,2,0.0,2,0,1,107233.27637662883,0
1725,603,Germany,Female,51,4,71874.1716321263,1,0,0,133283.59971047955,0
1726,704,France,Male,35,10,0.0,1,0,1,78934.96298994584,0
1727,623,Spain,Female,22,9,0.0,1,1,1,124554.02228251395,0
1728,690,France,Male,53,9,14569.352207019638,1,0,1,164951.93479612618,0
1729,668,Spain,Female,53,7,81375.46555785365,2,1,1,67235.86257564955,0
1730,741,France,Female,26,0,123731.88960261711,2,1,1,187128.77261280638,0
1731,638,France,Male,55,3,35936.630867474494,1,1,0,50529.564218190106,0
1732,632,France,Male,43,0,40306.213066030105,1,1,1,184667.24824195798,0
1733,649,France,Male,41,0,0.0,2,1,0,15376.533615910175,1
